origin,destination,minutes
9001030300,36005034500,199.15
9001011000,36005034500,164.62
9001010101,36005034500,133.99
9001010102,36005034500,162.44
9001010201,36005034500,149.28
9001010202,36005034500,159.03
9001010300,36005034500,136.22
9001010400,36005034500,125.47
9001010500,36005034500,126.17
9001010600,36005034500,133.23
9001010700,36005034500,136.98
9001010800,36005034500,147.17
9001010900,36005034500,161.22
9001011100,36005034500,158.85
9001011200,36005034500,136.52
9001011300,36005034500,117.21
9001990000,36005034500,218.7
9001020100,36005034500,171.32
9001020200,36005034500,176.9
9001020500,36005034500,174.19
9001020600,36005034500,185.94
9001020800,36005034500,185.94
9001021100,36005034500,182.97
9001021200,36005034500,179.84
9001021300,36005034500,172.25
9001021400,36005034500,165.05
9001021801,36005034500,178.61
9001021500,36005034500,167.11
9001021600,36005034500,176.2
9001021802,36005034500,180.51
9001021700,36005034500,174.42
9001021900,36005034500,181.23
9001022000,36005034500,183.69
9001022100,36005034500,177.14
9001022200,36005034500,172.51
9001022300,36005034500,168.56
9001022400,36005034500,184.48
9001030400,36005034500,190.15
9001020400,36005034500,196.53
9001021000,36005034500,188.91
9001030500,36005034500,190.13
9001020700,36005034500,195.28
9001020900,36005034500,193.88
9001020300,36005034500,204.84
9001030100,36005034500,203.13
9001030200,36005034500,203.16
9001035300,36005034500,212.5
34031180900,36005034500,132.99
34031175900,36005034500,110.52
34031246103,36005034500,163.91
34031143400,36005034500,139.37
34031125100,36005034500,113.51
34031181800,36005034500,134.72
34031182500,36005034500,122.22
34031124312,36005034500,140.69
34031182400,36005034500,126.13
34031182900,36005034500,132.99
34031182200,36005034500,131.47
34031183000,36005034500,128.66
34031182700,36005034500,126.22
34031182000,36005034500,134.52
34031180800,36005034500,130.32
34031181200,36005034500,126.52
34031181702,36005034500,129.72
34031182800,36005034500,128.69
34031181500,36005034500,131.35
34031180700,36005034500,134.28
34031124601,36005034500,127.29
34031246001,36005034500,162.63
34031124401,36005034500,125.69
34031180300,36005034500,136.91
34031180600,36005034500,137.29
34031246101,36005034500,154.93
34031180100,36005034500,142.83
34031124900,36005034500,120.25
34031175200,36005034500,113.09
34031223900,36005034500,157.73
34031124311,36005034500,135.06
34031125000,36005034500,115.57
34031124700,36005034500,120.55
34031246203,36005034500,171.24
34031246300,36005034500,174.65
34027040803,36005034500,216.64
34027041901,36005034500,216.55
34027041902,36005034500,224.83
34027041704,36005034500,220.84
34027041803,36005034500,239.08
34027040102,36005034500,184.3
34031223801,36005034500,148.48
34031223802,36005034500,152.9
34031264101,36005034500,146.53
34031264102,36005034500,147.01
34031264200,36005034500,134.44
34031182301,36005034500,129.99
34031175302,36005034500,115.77
34003037201,36005034500,98.33
34003051100,36005034500,118.06
34003015300,36005034500,72.97
34003025200,36005034500,97.03
34003011200,36005034500,114.07
34003030400,36005034500,97.52
34003010200,36005034500,93.87
34003025100,36005034500,92.65
34003051300,36005034500,115.23
34003021600,36005034500,109.98
34003041100,36005034500,62.96
34003048200,36005034500,100.05
34003047500,36005034500,128.49
34003030100,36005034500,93.76
34031183200,36005034500,131.1
34031182100,36005034500,131.96
34031181300,36005034500,124.68
34031203600,36005034500,138.78
34031124323,36005034500,134.86
34031124322,36005034500,132.26
34031124602,36005034500,124.41
34031124800,36005034500,120.05
34031182600,36005034500,122.98
34031133701,36005034500,140.42
34031133702,36005034500,143.49
34031154001,36005034500,150.26
34031154002,36005034500,160.07
34031175301,36005034500,114.46
34031175701,36005034500,122.09
34031175703,36005034500,119.45
34031175704,36005034500,120.81
34031175801,36005034500,116.76
34031175802,36005034500,117.83
34031180201,36005034500,143.05
34031175401,36005034500,118.23
34031175402,36005034500,115.86
34031175601,36005034500,122.65
34031175602,36005034500,120.81
34031180202,36005034500,139.0
34031182302,36005034500,128.59
34031183101,36005034500,125.27
34031183102,36005034500,126.76
34031124500,36005034500,124.87
34031175500,36005034500,122.52
34031124321,36005034500,128.75
34031181400,36005034500,127.56
34031246104,36005034500,155.82
34031124200,36005034500,138.62
34031143300,36005034500,138.65
34031143200,36005034500,139.54
34031181900,36005034500,140.4
34031181000,36005034500,131.18
34031181100,36005034500,128.81
34039031300,36005034500,195.0
34039031100,36005034500,200.96
34039031000,36005034500,199.13
34039030702,36005034500,202.94
34039031601,36005034500,191.37
34039031602,36005034500,187.89
34039031801,36005034500,199.87
34039031903,36005034500,201.52
34039031904,36005034500,200.01
34039039800,36005034500,192.81
34039039900,36005034500,198.01
34039030701,36005034500,200.18
34039031802,36005034500,198.07
34039035200,36005034500,201.75
34039031200,36005034500,199.81
34039032100,36005034500,204.19
34039032001,36005034500,204.67
34039031500,36005034500,192.33
34039031400,36005034500,195.61
34039033600,36005034500,219.18
34039032700,36005034500,201.69
34039032200,36005034500,188.53
34039032901,36005034500,205.64
34039033200,36005034500,200.57
34039033300,36005034500,207.53
34039032800,36005034500,200.35
34039033400,36005034500,203.82
34039034500,36005034500,208.95
34039034100,36005034500,212.18
34039034000,36005034500,213.33
34039032600,36005034500,196.09
34039032902,36005034500,210.24
34039032002,36005034500,204.37
34039030802,36005034500,201.32
34039030200,36005034500,197.46
34039031700,36005034500,194.43
34039035400,36005034500,221.48
34039032500,36005034500,191.67
34039033800,36005034500,215.51
34039033700,36005034500,209.59
34039032400,36005034500,194.58
34039037500,36005034500,215.56
34039032300,36005034500,191.21
34039033000,36005034500,208.75
34039030500,36005034500,197.77
34039033500,36005034500,205.61
34039033100,36005034500,200.88
34039030600,36005034500,197.05
34039030400,36005034500,195.8
34039030900,36005034500,199.47
34013009900,36005034500,170.1
34013018100,36005034500,172.02
34013018200,36005034500,176.51
34013018300,36005034500,176.38
34013018400,36005034500,175.16
34013018700,36005034500,180.73
34013018800,36005034500,185.97
34013980200,36005034500,186.82
34013006400,36005034500,166.44
34013006600,36005034500,169.55
34013006700,36005034500,166.45
34013006800,36005034500,165.11
34013006900,36005034500,161.34
34013007000,36005034500,160.49
34013007100,36005034500,159.0
34013007200,36005034500,157.36
34013007300,36005034500,154.87
34013007501,36005034500,151.73
34013007502,36005034500,150.02
34013007600,36005034500,156.45
34013007700,36005034500,157.3
34013007800,36005034500,160.84
34013007900,36005034500,159.78
34013008000,36005034500,161.45
34013008100,36005034500,164.92
34013008200,36005034500,167.79
34013008700,36005034500,157.6
34013008800,36005034500,160.84
34013008900,36005034500,159.41
34013009000,36005034500,161.92
34013009100,36005034500,161.82
34013009200,36005034500,155.61
34013009300,36005034500,153.27
34013009400,36005034500,156.51
34013009500,36005034500,151.35
34013000300,36005034500,155.83
34013017301,36005034500,182.49
34013009700,36005034500,148.37
34013019100,36005034500,188.44
34013013500,36005034500,134.61
34013013800,36005034500,139.37
34013019000,36005034500,195.6
34013019200,36005034500,190.96
34013019300,36005034500,194.79
34013009600,36005034500,149.09
34013013700,36005034500,137.32
34013000400,36005034500,158.5
34013014700,36005034500,155.93
34013013900,36005034500,143.27
34013014000,36005034500,146.76
34013014100,36005034500,143.23
34013014200,36005034500,140.97
34013014300,36005034500,139.46
34013014400,36005034500,139.75
34013013600,36005034500,132.31
34013017500,36005034500,181.55
34013017600,36005034500,169.18
34013014500,36005034500,144.46
34013014600,36005034500,144.67
34013000600,36005034500,163.2
34013010000,36005034500,170.35
34013010100,36005034500,166.69
34013010200,36005034500,164.38
34013015000,36005034500,147.06
34013017700,36005034500,171.72
34013017800,36005034500,180.84
34013017900,36005034500,185.16
34013018000,36005034500,188.27
34013003800,36005034500,172.18
34013002201,36005034500,190.54
34013015100,36005034500,149.46
34013015200,36005034500,151.53
34013015300,36005034500,154.96
34013015400,36005034500,157.15
34013015500,36005034500,156.22
34013015600,36005034500,163.19
34013015700,36005034500,163.49
34013015800,36005034500,159.34
34013015900,36005034500,162.3
34013002202,36005034500,188.11
34013007400,36005034500,156.07
34013022900,36005034500,161.97
34013023000,36005034500,170.02
34013023100,36005034500,174.42
34013023200,36005034500,172.26
34013980100,36005034500,168.62
34013017302,36005034500,207.87
34003051400,36005034500,117.41
34003038100,36005034500,134.21
34003005000,36005034500,106.03
34003012001,36005034500,110.03
34003018200,36005034500,68.6
34003018100,36005034500,67.68
34003013001,36005034500,64.94
34003031100,36005034500,122.02
34017000600,36005034500,108.64
34017006600,36005034500,115.05
34017007400,36005034500,102.97
34017007700,36005034500,107.28
34017007800,36005034500,107.55
34017014101,36005034500,72.36
34017015001,36005034500,77.81
34017015201,36005034500,78.9
34017015202,36005034500,80.89
34017015801,36005034500,81.88
34017018301,36005034500,103.58
34017018302,36005034500,97.13
34017018702,36005034500,99.44
34017020100,36005034500,119.31
34017012300,36005034500,139.88
34017012400,36005034500,139.32
34017012500,36005034500,144.99
34017012600,36005034500,143.93
34017012700,36005034500,155.48
34017012800,36005034500,150.01
34017012900,36005034500,150.06
34017013000,36005034500,150.11
34017013100,36005034500,147.63
34017013200,36005034500,151.16
34017013300,36005034500,150.78
34017014000,36005034500,72.87
34017014400,36005034500,76.37
34017014600,36005034500,89.32
34017014700,36005034500,92.43
34017014800,36005034500,96.08
34017014900,36005034500,103.39
34017018200,36005034500,95.42
34017016100,36005034500,87.28
34017016200,36005034500,89.32
34017016300,36005034500,88.81
34017016400,36005034500,90.8
34017016500,36005034500,91.36
34017016600,36005034500,91.53
34017016700,36005034500,93.87
34017016800,36005034500,94.45
34017016900,36005034500,95.61
34017017000,36005034500,96.33
34017017100,36005034500,98.14
34017017200,36005034500,97.35
34017017300,36005034500,98.56
34017017400,36005034500,97.94
34017017500,36005034500,100.49
34017017600,36005034500,100.51
34017019900,36005034500,115.05
34017980100,36005034500,116.78
34017006400,36005034500,106.35
34017006500,36005034500,109.98
34017006700,36005034500,112.05
34017006800,36005034500,118.71
34017007000,36005034500,107.39
34017007500,36005034500,103.06
34017014102,36005034500,76.78
34017014501,36005034500,81.39
34017014502,36005034500,84.28
34017015002,36005034500,79.42
34017018701,36005034500,102.94
34017020000,36005034500,105.56
34017001701,36005034500,121.02
34017006900,36005034500,118.17
34017007100,36005034500,113.71
34017007200,36005034500,109.57
34017007300,36005034500,108.7
34017007600,36005034500,105.15
34017015802,36005034500,84.96
34017019800,36005034500,117.33
34003031300,36005034500,127.31
34003031200,36005034500,122.44
34003038300,36005034500,135.19
34003038200,36005034500,137.62
34003051200,36005034500,118.88
34003045200,36005034500,67.74
34003031400,36005034500,126.55
34003006300,36005034500,66.39
34017004300,36005034500,114.29
34017004400,36005034500,117.22
34017004500,36005034500,115.4
34017004600,36005034500,113.86
34017004700,36005034500,113.48
34017004800,36005034500,122.82
34017004900,36005034500,120.77
34017005200,36005034500,121.41
34017005300,36005034500,118.89
34017005400,36005034500,126.83
34017005500,36005034500,122.34
34017005600,36005034500,125.86
34017005801,36005034500,122.09
34017005802,36005034500,126.0
34017005900,36005034500,128.66
34017006000,36005034500,125.37
34017006100,36005034500,129.89
34017006200,36005034500,128.0
34017006300,36005034500,126.51
34017013400,36005034500,155.36
34017013500,36005034500,154.53
34017013600,36005034500,155.07
34017013700,36005034500,156.61
34017014200,36005034500,78.48
34017014300,36005034500,76.86
34017015100,36005034500,79.27
34017013800,36005034500,158.45
34017013900,36005034500,157.15
34017018400,36005034500,99.33
34017018500,36005034500,102.05
34017018600,36005034500,102.03
34017018800,36005034500,104.08
34017018900,36005034500,106.84
34017019000,36005034500,105.71
34017019100,36005034500,104.71
34017019200,36005034500,104.72
34017019300,36005034500,102.1
34017019400,36005034500,101.8
34017000100,36005034500,105.48
34017000200,36005034500,104.7
34017000300,36005034500,104.67
34017000400,36005034500,109.08
34017000500,36005034500,107.87
34017000700,36005034500,109.03
34017000800,36005034500,107.04
34017000902,36005034500,114.49
34017001000,36005034500,111.15
34017001100,36005034500,110.8
34017001201,36005034500,113.45
34017001202,36005034500,113.14
34017001300,36005034500,109.21
34017001400,36005034500,111.98
34017001800,36005034500,118.35
34017001900,36005034500,116.88
34031124402,36005034500,127.53
34017017700,36005034500,102.44
34017017800,36005034500,101.36
34017017900,36005034500,91.62
34017018000,36005034500,87.54
34017018100,36005034500,91.71
34017015300,36005034500,80.78
34017015500,36005034500,83.12
34017015600,36005034500,83.62
34017015700,36005034500,83.96
34017015900,36005034500,84.95
34017016000,36005034500,85.17
34017032400,36005034500,79.98
34017010100,36005034500,133.25
34017010200,36005034500,134.47
34017010300,36005034500,135.28
34017010400,36005034500,138.21
34017010500,36005034500,137.81
34017010600,36005034500,143.47
34017010700,36005034500,140.75
34017010800,36005034500,144.64
34017010900,36005034500,145.22
34017011000,36005034500,145.32
34017011100,36005034500,145.53
34017011200,36005034500,149.18
34017011300,36005034500,146.84
34017011400,36005034500,150.65
34017011500,36005034500,152.05
34017011600,36005034500,152.93
34017002000,36005034500,117.91
34017002200,36005034500,110.75
34017002300,36005034500,108.74
34017002400,36005034500,109.77
34017002700,36005034500,119.64
34017002800,36005034500,116.69
34017002900,36005034500,116.87
34017003000,36005034500,113.94
34017003100,36005034500,112.47
34017003500,36005034500,107.56
34017004000,36005034500,120.81
34017004101,36005034500,117.43
34017004102,36005034500,115.08
34017004200,36005034500,117.86
34013018900,36005034500,184.38
34013000900,36005034500,165.78
34013001700,36005034500,171.99
34013001900,36005034500,177.66
34013002000,36005034500,184.61
34013010300,36005034500,167.45
34013010400,36005034500,170.59
34013010500,36005034500,172.68
34013010600,36005034500,172.1
34013010700,36005034500,169.7
34013010800,36005034500,168.4
34013010900,36005034500,173.31
34013022700,36005034500,169.69
34013011100,36005034500,174.82
34013011200,36005034500,175.63
34013011300,36005034500,176.14
34013011400,36005034500,179.93
34013011500,36005034500,180.37
34013011600,36005034500,178.52
34013011700,36005034500,178.35
34013011800,36005034500,181.99
34013016000,36005034500,159.83
34013002400,36005034500,182.16
34013004300,36005034500,182.43
34013012600,36005034500,181.12
34013013300,36005034500,177.69
34013004500,36005034500,186.39
34013011900,36005034500,182.98
34013012000,36005034500,190.67
34013012100,36005034500,188.45
34013012200,36005034500,188.39
34013012300,36005034500,185.96
34013012400,36005034500,188.07
34013012500,36005034500,183.63
34013012700,36005034500,189.14
34013012800,36005034500,186.8
34013012900,36005034500,182.74
