origin,destination,minutes
34031180900,36047053500,166.8
34031175900,36047053500,144.33
34031246103,36047053500,197.72
34031143400,36047053500,173.18
34031125100,36047053500,147.31
34031181800,36047053500,168.53
34031182500,36047053500,156.03
34031124312,36047053500,161.93
34031182400,36047053500,159.94
34031182900,36047053500,166.79
34031182200,36047053500,165.28
34031183000,36047053500,162.47
34031182700,36047053500,160.03
34031182000,36047053500,168.33
34031180800,36047053500,164.13
34031181200,36047053500,160.33
34031181702,36047053500,163.52
34031182800,36047053500,162.49
34031181500,36047053500,165.16
34031180700,36047053500,168.09
34031124601,36047053500,161.1
34031246001,36047053500,196.44
34031124401,36047053500,159.33
34031180300,36047053500,170.72
34031180600,36047053500,171.1
34031246101,36047053500,188.73
34031180100,36047053500,176.64
34031124900,36047053500,154.06
34031175200,36047053500,146.9
34031223900,36047053500,190.09
34031124311,36047053500,167.55
34031125000,36047053500,149.38
34031124700,36047053500,154.35
34031246203,36047053500,203.3
34031246300,36047053500,201.19
34027040803,36047053500,210.69
34027041901,36047053500,191.4
34027041902,36047053500,187.0
34027041704,36047053500,207.46
34027041803,36047053500,214.58
34027042500,36047053500,186.41
34027042000,36047053500,206.32
34027042100,36047053500,207.01
34027040102,36047053500,202.94
34027042900,36047053500,199.31
34027043200,36047053500,199.99
34031223801,36047053500,182.28
34031223802,36047053500,186.71
34031264101,36047053500,180.34
34031264102,36047053500,180.61
34031264200,36047053500,168.25
34031182301,36047053500,163.8
34031175302,36047053500,149.57
34003037201,36047053500,136.36
34003051100,36047053500,150.37
34003015300,36047053500,115.51
34003025200,36047053500,130.84
34003011200,36047053500,147.87
34003030400,36047053500,131.32
34003010200,36047053500,135.5
34003025100,36047053500,126.46
34003051300,36047053500,146.94
34003021600,36047053500,143.78
34003041100,36047053500,91.19
34003048200,36047053500,135.52
34003047500,36047053500,163.96
34003030100,36047053500,127.57
34023003800,36047053500,177.22
34031183200,36047053500,164.91
34031182100,36047053500,165.76
34031181300,36047053500,158.48
34031203600,36047053500,172.58
34031124323,36047053500,163.23
34031124322,36047053500,160.35
34031124602,36047053500,158.21
34031124800,36047053500,153.85
34031182600,36047053500,156.78
34031133701,36047053500,174.22
34031133702,36047053500,177.29
34031154001,36047053500,170.34
34031154002,36047053500,175.71
34031175301,36047053500,148.27
34031175701,36047053500,155.03
34031175703,36047053500,153.26
34031175704,36047053500,154.61
34031175801,36047053500,150.57
34031175802,36047053500,151.64
34031180201,36047053500,176.86
34031175401,36047053500,152.04
34031175402,36047053500,149.67
34031175601,36047053500,154.49
34031175602,36047053500,154.61
34031180202,36047053500,172.81
34031182302,36047053500,162.39
34031183101,36047053500,159.08
34031183102,36047053500,160.57
34031124500,36047053500,158.67
34031175500,36047053500,156.32
34031124321,36047053500,162.56
34031181400,36047053500,161.36
34031246104,36047053500,189.63
34031124200,36047053500,172.43
34031143300,36047053500,174.05
34031143200,36047053500,175.0
34031181900,36047053500,174.2
34031181000,36047053500,164.98
34031181100,36047053500,162.61
34023002200,36047053500,198.59
34023007910,36047053500,145.9
34023008001,36047053500,154.38
34023007908,36047053500,175.01
34023004000,36047053500,186.49
34023004100,36047053500,190.79
34023004200,36047053500,191.86
34023004300,36047053500,188.8
34023004400,36047053500,192.83
34023004500,36047053500,194.68
34023004600,36047053500,197.57
34023004700,36047053500,194.56
34023004800,36047053500,199.0
34023004900,36047053500,198.55
34023005000,36047053500,200.85
34023003001,36047053500,178.05
34023007202,36047053500,190.62
34023007203,36047053500,186.75
34023007301,36047053500,180.23
34023007303,36047053500,182.79
34023007304,36047053500,183.68
34023007402,36047053500,196.06
34023007500,36047053500,193.81
34023007600,36047053500,191.03
34023003500,36047053500,164.18
34023003600,36047053500,174.63
34023003700,36047053500,173.38
34023000901,36047053500,201.68
34023000902,36047053500,195.8
34023001001,36047053500,201.27
34023001002,36047053500,210.46
34039031300,36047053500,130.4
34039031100,36047053500,121.83
34039031000,36047053500,121.06
34039030702,36047053500,122.7
34039031601,36047053500,130.37
34039031602,36047053500,126.89
34039031801,36047053500,130.4
34039031903,36047053500,128.3
34039031904,36047053500,127.84
34039039800,36047053500,125.23
34039039900,36047053500,125.55
34039030701,36047053500,119.94
34039031802,36047053500,130.12
34039038900,36047053500,194.74
34039035200,36047053500,121.51
34039035300,36047053500,139.7
34023003203,36047053500,195.57
34023003300,36047053500,191.56
34023002701,36047053500,161.99
34023002703,36047053500,166.41
34023002301,36047053500,170.12
34023002302,36047053500,172.66
34023002401,36047053500,163.94
34023002402,36047053500,168.5
34023001415,36047053500,193.18
34023002605,36047053500,164.25
34023002604,36047053500,171.45
34023003101,36047053500,189.24
34023003102,36047053500,193.96
34023003201,36047053500,191.32
34023002500,36047053500,174.59
34023002603,36047053500,175.87
34023002805,36047053500,175.15
34023002901,36047053500,172.36
34023002902,36047053500,174.31
34023001414,36047053500,201.35
34023001417,36047053500,187.93
34023001416,36047053500,183.32
34023001409,36047053500,183.27
34023001410,36047053500,181.43
34023001411,36047053500,174.97
34023001412,36047053500,186.23
34023001413,36047053500,189.03
34023003002,36047053500,188.6
34023003401,36047053500,181.32
34023001502,36047053500,216.93
34023001504,36047053500,206.02
34023001701,36047053500,207.86
34023001805,36047053500,203.87
34023001901,36047053500,190.24
34023001902,36047053500,194.77
34023008900,36047053500,210.36
34023009000,36047053500,161.78
34023009200,36047053500,195.59
34023001903,36047053500,197.32
34023002000,36047053500,196.09
34023002101,36047053500,192.31
34023002102,36047053500,192.39
34023009100,36047053500,179.08
34039031200,36047053500,124.96
34039032100,36047053500,132.73
34039032001,36047053500,127.64
34039031500,36047053500,131.33
34039031400,36047053500,128.53
34039035500,36047053500,147.13
34039034200,36047053500,140.15
34039033600,36047053500,153.71
34039036800,36047053500,167.52
34039038400,36047053500,187.43
34039038300,36047053500,177.84
34039037602,36047053500,160.46
34039032700,36047053500,140.69
34039032200,36047053500,127.53
34039039200,36047053500,194.83
34039032901,36047053500,144.63
34039033200,36047053500,139.56
34039036700,36047053500,168.6
34039035000,36047053500,139.95
34039038800,36047053500,189.05
34039037800,36047053500,174.02
34039033300,36047053500,146.52
34039034800,36047053500,145.22
34039034400,36047053500,134.6
34039032800,36047053500,139.35
34039037900,36047053500,175.81
34039037700,36047053500,170.42
34039036500,36047053500,174.45
34039038000,36047053500,166.6
34039035600,36047053500,157.39
34039033400,36047053500,142.82
