"census_tract","femaleP","childP","Ov70P","IncomeBl10KP","Income50K200KP","IncomeOv200KP","InLaborP","ByCarP","CommuteOv20minP","NHwhiteP","blackP","asianP","hisP","minDisHosp","FQHCdrivetime","FQHCcount","Hospdrivetime","Hospcount","Rxdrivetime","Rxcount","MHdrivetime","MHcount","noHSP","disbP","SDOH","unempP","povP","pciE","NoIntPct","essnWrkP","vacantP","mobileP"
36047005602,57.3982737361282,17.632552404439,13.0086313193588,6.90476190476191,51.3095238095238,10.2380952380952,68.135838150289,18.3526011560694,52.8901734104046,73.8594327990136,0.739827373612824,16.0295930949445,10.0493218249075,0.92,3.21,287,3.04,55,0,2047,2.61,200,7.95,10,6,3.8,10.9,47958,11.66,25.55,12.66,0
36059411700,53.6653979811352,21.2146284957802,11.716035081913,1.26239855725879,62.8494138863841,16.9972948602344,64.1645988420182,44.2514474772539,42.4731182795699,82.8231011087208,1.10872083402284,9.06834353797783,6.73506536488499,3.59,8.7,134,8.5,35,0,1407,6.37,129,5.46,7.9,2,3.6,6.4,47273,11.73,35.02,8.27,0
36005004200,54.2431192660551,28.3256880733945,9.28899082568807,11.863173216885,26.27365356623,0,46.7072769180112,9.38426078366809,30.0625617385578,4.61264016309888,52.8414882772681,2.43374108053007,46.9291539245668,2.53,0,446,6.5,94,0,2764,4.64,324,22.78,17.2,4,8.2,33,16775,19.59,59.35,2.43,0
36103159000,47.7800407331976,21.9551934826884,6.74134419551935,9.69632392115077,58.3910495471497,4.74160895045285,64.8078372268274,50.3893494096961,45.5664405928159,57.9837067209776,6.76171079429735,0,34.867617107943,3.42,7.09,12,7.08,7,2.84,209,7.08,23,10.59,10.6,2,4.1,16.1,34630,5.13,55.65,7.5,0
36081138502,0,32.4324324324324,43.2432432432432,NA,NA,NA,51.5151515151515,0,0,43.2432432432432,10.8108108108108,0,45.945945945946,1.38,9.94,447,5.94,83,2.67,2734,2.67,299,21.88,60,7,0,57.5,19598,NA,47.06,NA,NA
36047032900,56.3781890945473,29.4647323661831,9.88827747206937,6.0352422907489,45.3303964757709,2.46696035242291,59.9562363238512,12.4288840262582,46.5864332603939,29.6314824078706,54.2938135734534,1.11722527930632,13.2899783224946,0.66,0,357,3.78,59,1.56,2472,2.38,241,15.24,6.9,6,6.7,31.7,26389,20.63,39.8,4.37,0
36081006900,49.5250717914734,11.3761873205213,12.3260437375746,7.15429791777896,48.6385477843033,3.15002669514148,67.0487804878049,9.53658536585366,46.390243902439,47.3161033797217,4.21912966644577,23.4150651645681,25.204329578087,0.35,1.42,493,1.62,91,0,3062,2.16,330,11.32,6.6,6,8.3,18.8,39490,9.28,37.46,33.33,0
34023008208,48.5391868913279,31.743700726542,7.25769052403772,1.47532188841202,58.6105150214592,28.5139484978541,67.8306878306878,51.7777777777778,45.9047619047619,60.7280878033699,3.25398052249188,28.3505951460813,4.55248106353378,7.55,23.41,7,22.13,9,4.87,230,12.13,23,5.86,10.3,3,4.6,4.3,47940,5.56,29.63,0.89,0
36081116300,54.7846137721413,11.351011424379,12.89173042658,15.0088495575221,36.5309734513274,1.5929203539823,53.3411214953271,12.3247663551402,33.8084112149533,7.82936799077665,5.47112462006079,65.8002305837962,20.1131956817944,0.79,3.42,475,2.68,85,0,2923,2.68,318,31.76,6.8,6,3.3,29.4,18662,27.12,45.95,3.63,0
34023009400,52.45473212619,24.9579988799701,4.16277767407131,4.79960415635824,60.9104403760515,8.90648193963385,76.9530355097366,54.8911798396335,38.1901489117984,56.4308381556841,9.53892103789434,22.1579242113123,10.7336195631884,4.55,9.9,14,11.33,16,0,381,6.74,43,6.62,7.7,2,6.9,14.2,40801,7.15,37.16,10.78,0.66
36047049300,55.9083810515357,23.7246225923998,7.95158771473191,20,30.6191950464396,4.79876160990712,65.0430696945967,5.26233359436179,46.0140955364135,18.3888599687663,19.6251952108277,4.3076522644456,60.0468505986465,0.76,1.55,495,2.84,84,0,3027,1.7,305,28.54,19.3,6,12.8,39.1,27302,17.67,28.72,5.05,0
36047041900,50.1179554390564,30.2752293577982,3.48623853211009,14.8295003965107,41.4750198255353,0.793021411578113,66.1306532663317,11.0552763819095,43.4170854271357,13.132372214941,26.1861074705111,2.30668414154653,65.3473132372215,0.82,2.38,462,3.34,78,2.5,2819,2.7,277,29.71,14.6,6,10,21.9,21677,23.98,46.37,10.85,0
36059301101,52.6283896379337,24.2387517042872,9.11983032873807,0.708038317367763,57.5177009579342,14.369012911287,65.5289458796907,42.2025268715821,46.5208372619272,54.5371913346463,0.878654749280412,19.7091349795486,21.7391304347826,4.34,15.3,37,9.67,18,3.7,634,14.07,53,6.28,4.8,6,5.5,16.3,47805,7.11,33.81,12.19,0
36061021900,58.7217459080281,24.8636009353079,11.1769290724864,32.5492078732597,19.2990878540566,0.864138262121939,43.9984561945195,1.92975685063682,34.7549208799691,4.64536243180047,45.2221356196415,3.63211223694466,54.5596258768511,1.27,0,475,3.55,93,0,2839,2.58,316,24.2,16.6,6,12.9,52.1,12748,28.27,49.45,4.16,0
36061024302,63.215366399158,33.2719379029075,9.38034469148796,25.1737451737452,17.6061776061776,0,53.0953218431235,5.10024621878298,34.1364755539923,0.249967109590843,62.2944349427707,1.07880542033943,44.8098934350743,0.83,0,491,3.41,95,2.81,2976,3.41,326,37.52,17,4,28.4,47.6,12143,24.22,63.7,2.95,0
36087013003,53.3001245330012,24.5641344956413,20.7970112079701,7.52380952380952,39.8095238095238,19.9047619047619,50.801749271137,34.5481049562682,23.5058309037901,78.1755915317559,5.91531755915318,6.16438356164384,9.37110834371108,3.23,10.62,37,10.62,21,6.02,354,12.68,60,8.27,13.1,6,4.1,7.6,55843,17.07,31.81,7.39,3.24
36103147601,50.2200704225352,24.6038732394366,12.544014084507,2.5,57.875,22.625,57.6661433804291,48.2993197278912,34.1705913134485,89.3926056338028,3.16901408450704,1.71654929577465,5.76584507042254,6.5,11.71,12,12.04,7,4.1,246,8.83,27,2.71,9.6,2,1.7,5,48271,8.91,34.88,5.14,0
34027044602,49.9392677424952,22.9220891896582,11.0185667187229,0,66.397487662629,12.2027815163751,65.5237298766465,52.8538574116663,43.9891281622413,87.489154954017,1.45757418011452,0.485858060038175,8.12077043206663,13.21,22.01,4,25.05,4,8.03,81,24.07,5,4.77,8.3,2,4.1,3.3,46702,7.82,37.05,4.41,0.88
34023001417,48.9468864468864,21.7490842490842,21.5659340659341,3.68349249658936,51.0231923601637,26.193724420191,51.2571428571429,34.4,35.4285714285714,43.6813186813187,3.70879120879121,48.992673992674,1.55677655677656,0.59,4.33,38,0,29,3.27,543,12.6,61,5.21,17.1,2,4.8,3.8,50484,20.3,22.32,9.31,0.26
36061000600,52.5870877844868,19.4705062703205,21.3190896423595,24.2970439798125,21.8216774813747,0.552751742369623,40.2228412256267,3.98885793871866,23.4540389972145,4.38457965629354,8.59266140269392,55.1788202508128,30.6177426846261,1.12,0,515,4.93,95,0,3173,0,338,55.4,21.8,6,8.3,39.5,16050,49.96,50.7,6.15,0
36119013800,50.6512729425696,29.9289520426288,8.1409117821196,0.793650793650794,58.1746031746032,27.0634920634921,72.1739130434783,42.3320158102767,48.3399209486166,82.2084073416223,3.46358792184725,5.83185316755477,5.35820011841326,5.29,8.22,22,12.71,11,0,95,10.37,26,2.02,5.8,2,5.2,4.3,62925,0.68,22.34,2.01,0
36005046202,59.3517534537726,29.7555791710946,13.9638682252922,17.0606776989756,36.5642237982663,1.10323089046493,50.6119610570236,13.7969401947149,30.125173852573,1.93411264612115,71.8703506907545,1.6259298618491,25.1859723698193,2.29,3.93,392,4.54,78,2.03,2327,3,264,19.05,16.3,4,18.5,21.4,19248,15.51,58.06,1.89,0
36081029100,49.6602841260037,15.4570722668314,11.3032736256949,9.50378469301934,36.5433137089992,2.94365012615643,57.609841827768,11.2653778558875,47.2056239015817,15.9512044471896,1.20444718962322,55.775169857937,26.266213712168,0.87,2.79,489,2.73,89,0.59,3079,1.84,327,24.51,5.2,6,6.8,10.7,24124,17.86,46.22,10.6,0.56
34023007304,46.9047270598566,23.6499341431289,6.33689448265769,4.28944423722492,62.0663931368892,7.45990302126072,70.5605786618445,51.3924050632911,50.379746835443,45.2948924337773,14.2543538709205,25.9915117810625,14.2104492902093,5.73,10.9,19,11.96,21,0,432,10.34,52,11.16,10.4,2,7,5.9,40618,4.72,30.59,4.94,0
34029736105,45.5154803702522,11.6182572614108,21.7363549313757,2.10027100271003,58.130081300813,3.04878048780488,52.2775800711744,39.7864768683274,28.6476868327402,85.2856686881583,2.3938716884775,0.2872646026173,10.533035429301,12.49,7.43,2,24.54,3,7.2,21,30.4,0,10.94,15.2,7,7.4,2.9,39408,10.25,46.45,46.68,0
34013017000,58.4226911103424,24.3168453822207,7.74818401937046,5.67139282735613,54.7122602168474,21.768140116764,67.9245283018868,29.8885077186964,42.1526586620926,49.8789346246973,33.4140435835351,5.05015565548253,7.99031476997579,1.24,7.35,100,3.68,61,2.75,1349,3.68,147,2.06,4.5,6,5,4.7,74012,7.12,15.98,6.37,0
36103123702,51.5953219030317,27.1715680708527,7.92551379584422,4.29864253393665,56.4856711915535,4.33634992458522,64.3177360605212,48.4869711403755,34.9957971420566,55.7965254910866,7.28965595548995,2.32769387986829,35.3582377654139,2.03,3.69,22,3.17,15,1.81,476,1.81,38,22.78,7.9,2,3.8,9.3,26449,6.92,59.39,5.44,0
36047056800,49.4513533284565,15.6547183613753,11.6313094367228,4.77064220183486,59.2660550458716,7.52293577981651,62.7118644067797,25.0201775625504,51.3317191283293,65.6181419166057,0,23.7746891002195,10.6071689831748,1.26,1.71,238,4.28,35,1.71,1710,5.09,162,17.18,7.7,2,3.4,17.1,35741,11.57,44.79,2.6,0
36005028600,47.8151260504202,22.5210084033613,6.80672268907563,7.56880733944954,66.0550458715596,2.52293577981651,65.8688865764828,28.1997918834547,36.6285119667014,42.6890756302521,1.76470588235294,11.6806722689076,41.8487394957983,0.15,2.91,431,0,86,1.13,2576,1.7,295,4.33,10.6,6,7.5,10.5,39123,14.35,42.03,2.55,0
36119008404,50.9388362149098,24.8373303588027,8.71909276817252,3.28205128205128,59.3333333333333,12.5641025641026,70.3564727954972,37.7110694183865,42.6594746716698,61.0336493772077,4.7778397471649,13.5155233314743,18.200408997955,2.2,5.09,183,5.53,33,0,689,5.53,107,9.11,11.2,2,6.2,6.5,47599,9.44,25.48,4.43,0.52
36085018902,50.2243027111371,27.4234445094597,8.15291593524478,2.63004091174752,53.009935710111,8.1239041496201,63.9360639360639,39.0859140859141,44.030969030969,56.7388336259021,3.95943046615955,24.8098303101229,9.22566803198752,3.57,7.29,199,9.74,48,3.85,1509,7.42,140,9.47,9.6,2,5.1,12.5,34303,6.51,45.88,6.17,1.46
34039037400,48.869289914066,23.3830845771144,10.1085481682497,2.28161668839635,64.8631029986962,17.7966101694915,71.6170690623245,55.8674901740595,38.1246490735542,75.7349615558571,3.00768882858435,5.54047942107644,10.2894617819991,3.19,14.99,54,9.54,41,3.61,765,3.61,88,3.79,7.9,2,4.8,1,52314,4.7,22.9,5.84,0
36081083800,49.307624890447,24.6976336546889,8.11568799298861,2.3735165521549,56.1524047470331,5.49656464709556,65.2876535229476,32.7515621633269,50.0538677009265,11.8141980718668,11.3935144609991,30.6748466257669,25.9947414548642,2.73,3.45,479,6.81,73,0,2836,3.36,285,20.35,11,2,3.6,6.9,32731,9.51,41.08,7.93,0
36081068200,51.3722126929674,27.1869639794168,9.17667238421955,7.04960835509138,72.845953002611,2.088772845953,69.3693693693694,32.7702702702703,52.7027027027027,0.686106346483705,89.3653516295026,1.6295025728988,10.2915951972556,2.44,2.36,445,6.44,73,2.8,2717,5.61,272,9.32,8.2,3,4.1,12.7,33941,11.4,50.27,10.68,0
36061017800,55.230686695279,22.9613733905579,6.06223175965665,8.10810810810811,41.4619164619165,2.51842751842752,66.4112388250319,4.40613026819923,53.3524904214559,19.769313304721,20.2521459227468,9.57618025751073,51.475321888412,0.41,1.25,503,2.83,98,0,3118,1.53,340,19.61,11.1,6,3.5,25.2,31529,19.12,39.27,11.8,0
36047049000,48.3514724711908,26.8405889884763,5.21766965428937,6.79334916864608,51.4964370546318,1.23515439429929,68.9511941848391,13.6033229491173,53.1879543094496,57.2503201024328,8.54673495518566,12.9641485275288,18.1338028169014,1.76,0,342,6.05,55,0,2334,2.62,227,8.84,11.2,6,10.6,23.8,31795,13.03,35.52,4.65,1.49
36103135401,53.494966680845,27.2508152559195,13.4410888983411,0.68649885583524,62.0137299771167,15.4233409610984,70.0981266726137,58.3764495985727,43.6752899197145,83.7515950659294,2.70806748901177,6.96157663405643,4.82064369771728,4.89,8.09,12,12.2,9,0,252,6.99,28,6.17,8.1,2,4.4,2.9,44956,12.16,33.2,3.61,0
36047003000,50.390625,28.7388392857143,5.24553571428571,3.33817126269956,46.44412191582,13.6429608127721,69.0974729241877,29.0974729241877,51.0469314079422,61.9977678571429,4.296875,7.36607142857143,22.3214285714286,0.89,3.08,341,3.51,56,1.36,2255,3.51,210,10.36,7.8,2,2.5,10.8,42659,12.5,26.26,9.87,0
36047028800,46.0335195530726,17.7653631284916,8.01675977653631,11.4655172413793,43.1034482758621,5.51724137931035,61.3031914893617,13.563829787234,49.0359042553192,44.0782122905028,0.223463687150838,33.7150837988827,18.8826815642458,1.94,4.15,258,6.47,49,0.61,1922,2.02,186,27.88,11.7,6,3.9,20.3,22770,14.72,65.53,6.02,0
36047090200,57.8017370470201,29.7993411200958,6.82839173405211,16.2097735399285,36.8295589988081,1.31108462455304,55.7057654075547,13.5188866799205,40.2385685884692,1.10811620245583,77.3884396525906,6.25935908954777,17.7298592392932,1.13,1.46,457,2.99,69,0,2714,2.88,267,26.24,11.4,4,9.9,39.8,21402,22.04,65.72,11.04,0
34025806000,58.9827935222672,15.0050607287449,16.7763157894737,7.1127502634352,42.6765015806112,3.95152792413066,53.9858156028369,35.063829787234,22.0992907801418,59.6153846153846,0.809716599190283,7.51518218623482,30.1113360323887,0.78,3.27,8,3.27,7,0,143,9.85,16,3.64,17.1,6,11.1,10.2,41163,10.69,34.37,30.74,0
36081118500,47.4913494809689,20.0259515570934,8.04498269896194,7.80141843971631,40.5673758865248,6.09929078014184,65.1771956856703,26.040061633282,41.6538263995891,13.0190311418685,1.55709342560554,55.1038062283737,30.060553633218,0.95,5.27,457,3.16,81,0,2726,2.32,302,28.1,3.8,5,5.4,18.7,22032,21.2,45.57,7.66,0
36047016400,44.006309148265,45.4258675078864,1.41955835962145,0,75.1351351351351,3.24324324324324,67.9045092838196,45.0928381962865,30.7692307692308,70.3470031545741,10.5678233438486,4.57413249211356,6.94006309148265,0.32,5.21,252,0,46,3.12,1776,0,169,9.04,2.7,3,0,0,36999,3.88,50.9,11.11,0
36103112214,52.5177680326629,20.7167699984878,24.0435505821866,2.26385636221702,50.9367681498829,25.7611241217799,50.0088920505068,34.785701582785,27.0674017428419,76.8788749432935,10.5549674882807,10.2525328897626,1.87509451081204,6.31,8.96,20,9.3,20,2.97,523,0,48,6.93,9.8,2,5.4,2,77185,5.91,23.37,10.61,0
36005005002,50.4483910673466,31.2994548971338,3.604712502198,23.4408602150538,27.0430107526882,0,68.5476190476191,6.21428571428571,50.0714285714286,0.615438719887463,25.3736592227888,1.37154914717777,69.5094074204326,1.82,0,433,6.11,90,0,2694,4.06,303,43.7,14,5,12.3,44.2,12972,24.78,65.81,5.6,0
34031203600,50.0591316100693,31.6438587599257,4.9332657543504,7.1044776119403,49.6119402985075,3.76119402985075,70.877598152425,53.8337182448037,35.4272517321016,19.4627470856564,22.7403277580672,2.93968575772935,54.9755026186856,2.18,3.69,278,5.67,62,2.88,1636,3.96,190,17.51,8.2,3,4.3,19.5,20771,9.68,59.08,10.5,0
36047021600,47.6543748636264,44.7741653938468,3.12022692559459,7.92864222001982,31.615460852329,4.75718533201189,56.8929321203639,15.1504548635409,33.554933519944,84.9661793584988,0,11.6299367226707,3.40388391883046,0.62,1.88,293,3.04,53,0,2150,1.73,205,22.04,3.4,6,6.9,33.5,15133,35.05,35.65,4.24,0
34017007700,45.9811801607528,12.6543814938247,1.38208194471672,6.91550263338677,58.346691092283,25.6468971834211,76.1087267525036,5.42533289314405,61.1312864531749,15.5851793765928,8.12585767496569,66.4575573416977,8.38070966477161,1.1,4.49,477,4.58,91,0,2845,4.58,300,0.69,1.9,6,3.5,15.9,85222,0.78,4.25,12.82,0
36047014000,48.4465508162191,23.4860452869932,12.2169562927857,10.9498680738786,51.1873350923483,6.86015831134565,62.3402824478816,22.8648285137861,46.9401479488904,81.0953133228015,1.36914165350184,10.4265402843602,7.10900473933649,1.21,4.16,310,4.75,56,2.16,2120,2.38,206,15.47,10.4,6,3.4,11.2,40843,15.2,44.65,1.72,0.86
36081061601,53.7313432835821,20.8955223880597,12.1597892888499,2.92397660818713,69.0058479532164,8.91812865497076,66.0555264536406,36.3541121005762,52.5929806181247,0.175592625109745,92.0983318700615,0.614574187884109,5.04828797190518,2.67,5.63,362,5.29,65,2.83,2333,6.19,232,11.88,8.2,2,3.9,3.5,34859,12.52,57.28,0,0
36047014500,54.9367650321722,14.9988906145995,6.21255824273353,2.38095238095238,62.4149659863946,4.59183673469388,79.6296296296296,8.49822425164891,57.2298325722983,48.9460838695363,2.79565120923009,5.76880408253827,39.0503660971822,1.26,1.86,417,3.96,68,0,2545,2.04,237,14.92,8.9,6,3.8,10.9,47984,4.05,30,6.96,0
34035052700,44.9845679012346,28.9994855967078,8.96347736625514,0.506512301013025,56.150506512301,27.8581765557164,69.0431197388765,50.7644734581687,39.2372444597148,81.2757201646091,0.295781893004115,3.06069958847737,14.7247942386831,3.65,16.15,5,14.25,12,0,189,14.25,29,2.15,4.8,2,4.4,3.6,86303,3.27,27.62,3.5,0
36061014402,58.0553679945982,15.1384199864956,12.626603646185,3.45697703759778,49.7602826141812,27.5296492556144,73.4616598295992,8.25181445250868,54.3389081729252,87.035786630655,3.21404456448346,5.29372045914922,1.85010128291695,0.79,3.18,505,1.32,107,0,3214,1.32,354,0.85,8,6,3.9,5,113578,1.81,17.86,10.18,0
36047058900,54.8901098901099,15.9340659340659,6.64835164835165,4.41361916771753,63.9344262295082,6.55737704918033,77.1153846153846,8.33333333333333,56.3461538461538,83.1868131868132,2.47252747252747,6.20879120879121,6.48351648351648,2.57,2.62,505,7.71,93,1.63,3145,5.78,332,7.28,9.5,6,4.8,6.3,43512,15.38,27.31,9.54,0
36059407203,54.0791100123609,27.2558714462299,8.96168108776267,13.2352941176471,51.2605042016807,8.29831932773109,62.2068435217224,35.9477124183007,43.2910419069589,6.64400494437577,57.2620519159456,2.81211372064277,31.4585908529048,2.22,2.76,76,6.49,28,0,989,2.76,91,21.89,7.9,6,3.7,13.7,28498,13.6,50.7,2.74,0
36087012106,48.2432759874,51.6113399563848,3.80421613763024,4.3424317617866,48.3870967741936,0.992555831265509,62.3954205195949,43.2848965213562,21.7525319242624,71.1170341652532,10.83111218803,2.18076084322753,15.9195541555609,5.25,1.7,22,10.1,18,0,303,1.7,47,22.99,3.8,5,5.2,34.8,12973,58.4,47.4,3.8,0
36087012000,53.3316378433367,15.7680569684639,18.6927772126144,1.07284020327499,64.8221343873518,9.54263128176172,68.0876258140912,49.1711071640024,42.7471876850207,85.1729399796541,3.15361139369278,5.01017293997965,4.83214649033571,0.55,5.74,20,0,13,5.74,295,0,37,3.15,11.2,2,3.4,3,46347,10.73,25.49,4.22,0
36061010602,59.1072229699417,16.2180349932705,10.2960969044415,3.61601377529057,55.9621179509255,29.6599225139905,81.2664907651715,12.664907651715,42.0844327176781,73.5980260206371,4.7554957379991,11.5971287572903,8.43427545984746,0.38,2.16,511,1.05,106,1.05,3313,0,355,1.98,5,6,1,2.2,95048,1.5,24.09,25.91,0
36079010500,51.5325670498084,21.4942528735632,13.8888888888889,3.58945597307908,61.9742007851935,18.7324733595065,60.7594936708861,47.6090014064698,40.7641819034224,83.1226053639847,3.69731800766283,0.957854406130268,10.6513409961686,10.12,27.32,2,28.56,1,15.37,23,15.37,4,5.97,12.1,2,5.3,5.3,53475,2.99,44.25,17.59,0
34037374900,49.4641731456188,24.4168943055264,5.06408909434755,2.87769784172662,70.4436450839329,1.378896882494,74.8887143231212,60.6441476826394,44.7499345378371,75.3309518806472,2.22735868880017,3.36205085101912,19.2477411220845,7.95,18.31,7,19.24,9,0,94,12.88,15,8.82,13.9,3,8.2,6.7,32441,11.01,45.96,8.57,0
36005008500,47.8457695910084,28.0986575085857,5.88510771152045,22.9275970619098,23.3997901364113,0,54.9564159740523,9.14250962902899,33.8333671194,0.796128629409928,22.5569778332813,0.967842647517952,79.1133312519513,1.45,2.09,429,3.94,81,0,2583,2.17,288,35.15,13.3,6,14.1,37.9,17990,25.82,55.44,4.21,0
34013015600,54.4091931051711,19.8101423932051,10.3422433175119,3.09278350515464,61.3673358654368,2.71296798697775,75.8672248803828,49.1925837320574,50.8971291866029,32.5256057956533,23.4324256807394,17.4369223082688,22.8328753434924,1.85,4.49,112,3.35,65,0,1468,2.71,157,9.41,10.7,6,4.2,4.6,39362,7.44,30.18,6.71,0
36119013201,52.7803521779425,30.7692307692308,13.5773864689527,1.1119936457506,36.3780778395552,54.0111199364575,56.8168519602106,23.2299590403745,32.4458747805734,77.1779425393883,3.38276181649676,9.10565338276182,8.78127896200185,2.65,7.8,32,8.3,14,7.8,189,0,40,3.16,6.3,2,5.3,1.1,97897,2.67,17.97,8.11,0
36059302501,52.2990654205608,25.0841121495327,12.8224299065421,1.5531660692951,44.6833930704898,42.1744324970131,61.3698630136986,41.0502283105023,36.2100456621005,70.4672897196262,0,27.5140186915888,3.32710280373832,3.02,4.29,184,5.29,39,2.1,1348,4.58,139,0.88,6.6,2,4.1,2.2,82369,0.92,33.96,3.3,0
36047010400,47.9844173441734,26.7953929539295,5.08130081300813,7.1863580998782,35.2618757612668,1.15712545676005,67.0994718309859,15.8890845070423,43.2878521126761,5.9789972899729,0.321815718157182,81.5548780487805,9.14634146341463,0.73,1.28,317,2.95,52,0,2202,2.18,205,54.9,5,5,5.3,28.7,18065,18.42,61.15,10.04,0
34029735103,51.889782979761,9.11972689587905,21.5069495245062,2.65151515151515,61.4718614718615,10.2813852813853,57.7824598367132,44.7458519884119,28.6278641032394,93.5381614240429,0,2.1945866861741,4.26725188978298,6.26,10.14,2,10.14,1,0,35,26.36,2,9.67,13.1,7,6.6,7.1,46381,9.58,42.86,60.12,0
36047022200,49.9521531100478,45.1913875598086,6.50717703349282,3.97111913357401,25.5415162454874,1.71480144404332,53.3799533799534,12.4320124320124,23.4654234654235,88.5406698564593,0.76555023923445,0.382775119617225,10.0717703349282,0.4,1.82,319,2.06,54,0,2256,2.06,211,23.13,10,6,4.6,35.4,17726,52.92,35.61,10.76,1.82
34013001900,61.7352056168505,32.0461384152457,4.06218655967904,32.2962962962963,24.2962962962963,4,64.2265193370166,18.853591160221,32.7348066298343,0.45135406218656,95.6369107321966,0,7.72316950852558,0.84,3.63,161,1.8,69,1.8,1603,1.8,175,26.06,15.8,4,28.9,48.6,14389,25.8,49.22,23.14,0
36081056800,52.7639329406434,19.4834617127322,9.35659265971908,7.36842105263158,56.2105263157895,4.49122807017544,66.9493771534588,34.5083487940631,47.2303206997085,5.09741730856366,70.7521522428636,3.23969188944268,22.0434979610331,2.34,4.19,449,5.36,81,0,2745,3.94,299,15.07,10.1,6,18.7,4.3,30307,8.57,49.83,6.28,0
36059518300,50.3889369057908,26.6897147796024,12.7052722558341,6.72975814931651,38.6961093585699,40.5362776025237,61.5150195907706,41.2059207662168,37.3530692207227,69.248055315471,0.017286084701815,21.7458945548833,7.89974070872947,1.7,10.77,20,0,22,0,523,8.98,55,6.39,6.4,2,2,6.2,68337,5.02,27.99,3.7,0
36081094201,47.9739721975747,24.3123336291038,4.25909494232476,4.35108777194299,51.8379594898725,0.900225056264066,62.8370890284448,23.3099371998522,43.9231621721463,27.6841171251109,31.0263235729074,4.43655723158829,39.0417036379769,4.8,3.82,169,7.36,30,1.95,1474,2.98,136,15.07,13.7,4,8.8,9.6,31709,9.11,59.11,11.03,0
36005036502,54.1646605681271,28.8396726047183,4.42946557534906,24.6153846153846,24.1538461538462,0.307692307692308,59.9243856332703,3.65469439193447,37.3030875866415,2.93692826191623,18.7770823302841,1.73326913818007,77.0823302840635,0.97,1.19,425,3.38,91,0,2680,1.68,301,35.95,16.2,4,7.9,28.8,17036,24,59.72,7.96,0
36081044302,44.2472460220318,21.8074255405957,5.91595267237862,14.4436256448047,51.4369933677229,0.589535740604274,70.0493827160494,16.1234567901235,47.0617283950617,3.22317421460628,9.91432068543452,38.9636882904937,49.6124031007752,1.32,1.6,490,5.54,83,0,3014,1.43,311,31.96,11.4,5,5.8,18.2,18032,25.97,62.8,16.39,0
36103124001,48.3389695643525,21.842052914263,9.05112393077382,4.96774193548387,69.5483870967742,4.51612903225806,67.8215472235406,54.0816326530612,43.8538205980066,77.7203103242491,3.24249055102447,1.55162124527551,16.9484782176248,3.57,4.91,23,5.97,16,3.73,473,4.13,40,5.08,10,2,3.1,7.4,34315,7.03,41.96,5.14,0
36047054700,49.9033255993813,40.6999226604795,2.24284609435422,10.3814884302689,41.213258286429,6.31644777986241,65.7831325301205,9.93975903614458,49.4277108433735,69.6829079659706,6.03248259860789,5.35576179427688,18.5421500386698,1.81,0,498,5.41,88,0,2974,1.35,305,25.93,7.2,6,4,40.1,23582,32.02,20.74,7.48,0
36081068000,53.9904306220096,22.7368421052632,8.28708133971292,1.52519893899204,71.1538461538462,7.29442970822281,67.390289449113,29.8786181139122,50.7236227824463,0.421052631578947,87.8468899521531,2.4688995215311,6.73684210526316,2.77,3.38,411,6.95,70,3.05,2539,6.63,260,17.18,6.9,2,5.7,3.7,29341,8.14,54.71,3.24,0
34017017900,48.0033627574611,16.141235813367,5.08617065994115,1.29533678756477,46.7184801381693,41.0189982728843,80.1291604570293,29.5081967213115,64.3318430203676,58.1336696090794,2.48003362757461,28.7095418242959,9.20554854981084,1.9,3.58,500,6,97,0,3068,3.3,326,1.87,2.9,6,3,3.4,103668,1.16,9.4,8.46,0
34023007600,44.0174831542524,23.8207976689128,11.9286104534693,4.47068747363981,59.8481653310839,2.53057781526782,63.5758549460638,49.0245581822355,35.6667431719073,83.9191404115826,3.86086323074121,2.9502822800947,8.30449826989619,3.67,9.15,32,8.21,24,0,555,8.55,58,10.47,11.5,2,7.7,9.6,33637,13.92,41.92,4.37,0
36059517500,54.6484676796292,25.2897244398661,9.21967550862735,4.36619718309859,55.2816901408451,26.2676056338028,69.321351100093,51.2860241710567,46.4208242950108,84.5737831573526,3.29642029358743,5.63996909605975,4.19778521761525,3.21,6.17,49,7.15,24,4.76,805,7.31,71,1.17,5.7,2,5.4,3.9,56735,5.04,29.38,0.49,0.35
36081027100,48.0320612513459,25.2542170116043,9.53463332934562,9.64485981308411,45.4205607476636,3.66355140186916,62.5644916540212,9.10470409711684,53.763277693475,4.76133508792918,2.82330422299318,45.9026199306137,44.2277784423974,0.46,2,491,2.66,88,0,3032,2.3,324,34.5,11.3,5,1.5,16.6,23256,11.49,61.26,7.11,0
34019010500,51.6551193225558,23.2101616628176,14.1262509622787,2.15938303341902,66.3753213367609,9.46015424164524,65.8411214953271,58.6915887850467,46.518691588785,96.4780600461894,0.654349499615088,0,2.92532717474981,10.38,25.06,2,25.09,2,0,33,25.09,5,3.65,13,2,2.6,3.9,46454,10.82,36.57,11.66,0
36005036901,52.7964205816555,36.0626398210291,8.99328859060403,27.1820448877805,16.0847880299252,0,49.236641221374,6.04325699745547,29.3893129770992,0.178970917225951,25.4586129753915,2.10290827740492,73.4228187919463,0.76,0,432,1.87,93,0,2751,1.87,310,34.23,14,4,14.7,50.1,12452,25.81,61.59,2.6,0
