origin,destination,minutes
9001030300,36081047200,57.31
9001011000,36081047200,49.31
9001010101,36081047200,51.05
9001010102,36081047200,50.56
9001010201,36081047200,50.24
9001010202,36081047200,50.57
9001010300,36081047200,45.35
9001010400,36081047200,43.39
9001010500,36081047200,42.3
9001010600,36081047200,42.59
9001010700,36081047200,44.0
9001010800,36081047200,45.77
9001010900,36081047200,48.81
9001011100,36081047200,49.84
9001011200,36081047200,42.92
9001011300,36081047200,39.02
9001990000,36081047200,61.27
9001020100,36081047200,49.3
9001020200,36081047200,62.87
9001020500,36081047200,53.71
9001020600,36081047200,56.59
9001021200,36081047200,54.95
9001021300,36081047200,51.16
9001021400,36081047200,48.23
9001021801,36081047200,52.39
9001021500,36081047200,49.13
9001021600,36081047200,51.19
9001021802,36081047200,51.94
9001021700,36081047200,50.42
9001021900,36081047200,52.01
9001022000,36081047200,53.82
9001022100,36081047200,50.67
9001022200,36081047200,49.2
9001022300,36081047200,49.03
9001022400,36081047200,53.28
9001021100,36081047200,52.86
9001030400,36081047200,53.74
9001030500,36081047200,53.92
9001020400,36081047200,59.63
9001020700,36081047200,57.66
9001020800,36081047200,57.07
9001020900,36081047200,55.43
9001021000,36081047200,55.75
9001030100,36081047200,57.43
9001030200,36081047200,55.26
9001044600,36081047200,57.86
9001020300,36081047200,66.04
9001035300,36081047200,58.99
9001035100,36081047200,61.23
9001043100,36081047200,59.98
9001043900,36081047200,59.38
9001044400,36081047200,61.87
9001044500,36081047200,62.04
9001035200,36081047200,68.65
9001043200,36081047200,59.73
9001043800,36081047200,59.77
9001044000,36081047200,59.52
9001044100,36081047200,60.38
9001044200,36081047200,62.2
9001044300,36081047200,63.67
9001050400,36081047200,63.75
9001035400,36081047200,67.74
9001042900,36081047200,65.45
9001043000,36081047200,62.38
9001043300,36081047200,61.76
9001043600,36081047200,62.34
9001043700,36081047200,60.67
9001045300,36081047200,67.88
9001042500,36081047200,67.19
9001042600,36081047200,64.5
9001042700,36081047200,64.96
9001042800,36081047200,62.97
9001043400,36081047200,61.4
9001043500,36081047200,64.87
9001050500,36081047200,65.59
9001050600,36081047200,67.95
9001045101,36081047200,72.45
9001045400,36081047200,68.34
9001050100,36081047200,67.95
9001050200,36081047200,67.65
9001050300,36081047200,73.14
9001045102,36081047200,73.06
9001045200,36081047200,68.92
9001105100,36081047200,82.12
9001105200,36081047200,88.26
9001060100,36081047200,79.64
9001060200,36081047200,80.63
