origin,destination,minutes
17043842601,17031835600,196.53
17043842602,17031835600,199.7
17043842603,17031835600,197.61
17043842605,17031835600,191.5
17043841208,17031835600,195.56
17043841704,17031835600,206.7
17043841111,17031835600,201.57
17043841113,17031835600,201.36
17043841003,17031835600,200.74
17043841004,17031835600,198.26
17043841207,17031835600,200.04
17043840911,17031835600,195.66
17043840908,17031835600,189.61
17043841109,17031835600,195.86
17043840904,17031835600,194.94
17043840907,17031835600,193.2
17043841110,17031835600,197.48
17043840304,17031835600,176.6
17043841703,17031835600,191.46
17043840910,17031835600,189.62
17043840906,17031835600,183.42
17043840201,17031835600,180.62
17043840202,17031835600,180.5
17043840901,17031835600,188.51
17043841002,17031835600,197.71
17043841204,17031835600,203.68
17043841801,17031835600,193.48
17031770201,17031835600,192.11
17031802608,17031835600,189.27
17031770202,17031835600,190.4
17031804606,17031835600,204.15
17031804607,17031835600,202.78
17031805001,17031835600,178.13
17031805105,17031835600,198.55
17031805106,17031835600,194.81
17031805107,17031835600,181.22
17031805108,17031835600,182.72
17031805109,17031835600,188.23
17031805110,17031835600,186.77
17031770300,17031835600,181.82
17031770400,17031835600,181.4
17031802801,17031835600,185.54
17031802802,17031835600,176.65
17031803400,17031835600,186.86
17043842200,17031835600,178.04
17043842300,17031835600,178.59
17043842400,17031835600,181.13
17043842500,17031835600,189.3
17043842702,17031835600,185.08
17043842703,17031835600,186.28
17043842704,17031835600,183.36
17043841706,17031835600,170.78
17043843400,17031835600,169.24
17043846702,17031835600,160.26
17043846604,17031835600,171.41
17043841901,17031835600,186.97
17043842710,17031835600,178.48
17043840303,17031835600,170.45
17043841705,17031835600,188.67
17043840101,17031835600,165.96
17043840102,17031835600,173.91
17043840104,17031835600,169.98
17043842711,17031835600,177.88
17043846106,17031835600,188.92
17043841902,17031835600,186.74
17043842000,17031835600,181.22
17043842100,17031835600,171.94
17031805002,17031835600,176.97
17031805111,17031835600,170.9
17031802607,17031835600,186.14
17031802505,17031835600,183.8
17031802506,17031835600,190.31
17031802609,17031835600,178.89
17031802610,17031835600,177.94
17031804901,17031835600,171.87
17031802605,17031835600,181.7
17031802701,17031835600,178.38
17031802702,17031835600,170.22
17097990000,17031835600,136.95
17043842709,17031835600,156.95
17043842706,17031835600,179.36
17043843200,17031835600,155.05
17043843500,17031835600,164.59
17043843302,17031835600,163.28
17043843301,17031835600,164.09
17043846603,17031835600,167.05
17043844401,17031835600,143.98
17043844301,17031835600,147.19
17043844202,17031835600,151.98
17043844201,17031835600,158.83
17043842708,17031835600,173.66
17043846701,17031835600,162.57
17043846201,17031835600,191.79
17043846304,17031835600,177.12
17043846202,17031835600,177.02
17043846205,17031835600,182.63
17043846104,17031835600,180.49
17043846203,17031835600,186.2
17043846103,17031835600,188.06
17043846102,17031835600,179.45
17043846002,17031835600,153.18
17043846313,17031835600,174.58
17043846315,17031835600,162.81
17043846312,17031835600,168.63
17043840103,17031835600,165.59
17043843601,17031835600,155.55
17043843602,17031835600,159.63
17043844304,17031835600,159.71
17043846004,17031835600,169.0
17043846003,17031835600,162.53
17043844305,17031835600,154.19
17197884101,17031835600,219.56
17197880601,17031835600,198.98
17197880602,17031835600,197.74
17197880117,17031835600,167.6
17197880121,17031835600,203.84
17197880116,17031835600,171.41
17197880118,17031835600,190.12
17197880115,17031835600,183.99
17197880120,17031835600,198.39
17197880502,17031835600,189.19
17197880114,17031835600,188.11
17197881001,17031835600,176.91
17197880113,17031835600,183.82
17197880111,17031835600,177.23
17197880107,17031835600,177.75
17197880106,17031835600,184.89
17197880202,17031835600,195.44
17197880112,17031835600,171.7
17197880109,17031835600,169.13
17197880105,17031835600,189.64
17043846314,17031835600,156.35
17043844901,17031835600,136.51
17043844801,17031835600,137.78
17043845808,17031835600,159.4
17043846310,17031835600,160.48
17043846308,17031835600,155.94
17043844402,17031835600,135.86
17043846305,17031835600,163.15
17043845602,17031835600,135.24
17043845704,17031835600,144.22
17043845703,17031835600,153.34
17043845802,17031835600,143.37
17043845803,17031835600,152.03
17043845601,17031835600,146.87
17043845702,17031835600,145.45
17043845701,17031835600,149.51
17043846311,17031835600,162.09
17043845809,17031835600,151.02
17043845807,17031835600,150.46
17043846307,17031835600,157.13
