origin,destination,minutes
17091012600,17031031300,103.83
17091010300,17031031300,107.84
17063000900,17031031300,99.35
17063000600,17031031300,105.72
17197884004,17031031300,86.47
17091012500,17031031300,85.39
17091010400,17031031300,93.58
17063000800,17031031300,89.19
17063000500,17031031300,91.49
17197883304,17031031300,92.22
17197884003,17031031300,84.31
17197883401,17031031300,85.74
17197884005,17031031300,96.04
17197980000,17031031300,95.48
17197884006,17031031300,90.22
17197883402,17031031300,82.97
17099962300,17031031300,107.38
17091012300,17031031300,82.03
17091012200,17031031300,86.19
17091012100,17031031300,84.29
17091011500,17031031300,81.47
17091011600,17031031300,81.22
17091011900,17031031300,80.0
17091011700,17031031300,82.81
17091012000,17031031300,78.8
17091011800,17031031300,81.54
17091010500,17031031300,82.78
17091011400,17031031300,80.67
17091011300,17031031300,85.68
17091011200,17031031300,96.47
17091010800,17031031300,90.96
17091010701,17031031300,81.44
17091010601,17031031300,78.8
17091010201,17031031300,73.51
17091010702,17031031300,78.5
17091010602,17031031300,77.25
17091010202,17031031300,70.0
17091011100,17031031300,98.65
17091011000,17031031300,107.07
17091010900,17031031300,86.28
17091010100,17031031300,82.24
17091012400,17031031300,83.55
17063000103,17031031300,78.01
17063000300,17031031300,85.03
17063000400,17031031300,86.35
17063000700,17031031300,98.0
17063000200,17031031300,85.67
17197883303,17031031300,78.68
17197883307,17031031300,76.65
17197883903,17031031300,68.83
17197883904,17031031300,66.34
17197883305,17031031300,69.77
17197883306,17031031300,74.59
17197883509,17031031300,75.53
17093890700,17031031300,77.93
17063000102,17031031300,75.58
17197880419,17031031300,67.65
17197880420,17031031300,69.31
17197883213,17031031300,65.99
17197883215,17031031300,69.48
17197883214,17031031300,66.98
17197883210,17031031300,65.97
17197883211,17031031300,67.76
17197882802,17031031300,67.86
17197880421,17031031300,61.24
17197883206,17031031300,66.17
17197883216,17031031300,66.23
17197883100,17031031300,67.91
17197882900,17031031300,68.66
17197883212,17031031300,69.94
17197880418,17031031300,66.52
17099961701,17031031300,109.16
17099961702,17031031300,116.59
17037002100,17031031300,99.34
17037002000,17031031300,100.62
17037001900,17031031300,107.24
17037001800,17031031300,104.26
17037001700,17031031300,89.58
17093890102,17031031300,78.29
17093890500,17031031300,90.68
17093890600,17031031300,82.46
17093890400,17031031300,82.18
17037001400,17031031300,92.99
17037000300,17031031300,106.17
17089852403,17031031300,85.49
17197882601,17031031300,66.94
17197882602,17031031300,65.85
17197882702,17031031300,66.19
17197881601,17031031300,66.43
17197883516,17031031300,61.18
17197881116,17031031300,62.42
17197881112,17031031300,67.42
17197881302,17031031300,61.38
17197883208,17031031300,64.66
17197881604,17031031300,64.78
17197880903,17031031300,64.48
17197881402,17031031300,64.16
17197881108,17031031300,60.84
17197880901,17031031300,62.87
17197884103,17031031300,60.97
17197883209,17031031300,65.24
17197880414,17031031300,63.83
17197880410,17031031300,59.52
17197880415,17031031300,63.07
17197880417,17031031300,61.0
17197880411,17031031300,55.89
17197980100,17031031300,62.63
17197880702,17031031300,59.74
17197881115,17031031300,65.94
17197881113,17031031300,67.69
17197881111,17031031300,63.71
17197881107,17031031300,61.31
17197881301,17031031300,62.0
17197882701,17031031300,67.0
17197882801,17031031300,66.51
17197881603,17031031300,65.42
17197881401,17031031300,63.12
17197880905,17031031300,62.36
17197883902,17031031300,64.12
17197880404,17031031300,60.5
17197881105,17031031300,61.31
17197883602,17031031300,57.29
17197880412,17031031300,64.52
17197882500,17031031300,64.73
17197882100,17031031300,63.16
17197882000,17031031300,63.03
17197881900,17031031300,64.56
17197881800,17031031300,65.22
17197881700,17031031300,66.0
17197881500,17031031300,64.89
17197883000,17031031300,67.31
17197882400,17031031300,65.23
17197882300,17031031300,65.8
17197882200,17031031300,64.13
17197881200,17031031300,62.34
17197883504,17031031300,58.11
17197881109,17031031300,68.33
17197883507,17031031300,60.71
17197883510,17031031300,73.33
17197880416,17031031300,65.14
17197884101,17031031300,58.43
17197880313,17031031300,71.13
17197880314,17031031300,66.75
17197880308,17031031300,58.91
17197880408,17031031300,56.79
17197880507,17031031300,58.47
17197880310,17031031300,64.67
17197880312,17031031300,66.8
17037001600,17031031300,97.46
17037001500,17031031300,94.91
17093890101,17031031300,71.77
17093890302,17031031300,76.28
17093890301,17031031300,78.02
17093890201,17031031300,73.4
17093890202,17031031300,75.23
17089854700,17031031300,69.32
17089854503,17031031300,72.49
17089854504,17031031300,75.62
17089853005,17031031300,69.91
17089854501,17031031300,81.23
17089854200,17031031300,71.88
17089853900,17031031300,71.6
17089854400,17031031300,69.76
17089854100,17031031300,71.43
17089854002,17031031300,70.98
17089854001,17031031300,73.51
17037001001,17031031300,98.3
17037002200,17031031300,96.09
17037001002,17031031300,97.67
17037001300,17031031300,93.58
17197883519,17031031300,55.79
17197883514,17031031300,55.36
17197883522,17031031300,55.5
17197883515,17031031300,59.88
17197881011,17031031300,50.48
17197881012,17031031300,50.95
17197881007,17031031300,56.31
17197881010,17031031300,57.87
17197880601,17031031300,55.93
17197880204,17031031300,53.37
17197881009,17031031300,58.71
17197880602,17031031300,55.92
17197880701,17031031300,58.87
17197883521,17031031300,57.75
17197883517,17031031300,58.87
17197883513,17031031300,55.1
17197880117,17031031300,47.96
17197880303,17031031300,62.92
17197880121,17031031300,54.48
17197880116,17031031300,49.18
17197880118,17031031300,57.45
17197880115,17031031300,50.05
17197880120,17031031300,54.22
17197880304,17031031300,62.12
17197880505,17031031300,54.44
17197880119,17031031300,57.41
17197880306,17031031300,57.84
17197883603,17031031300,58.19
17197880502,17031031300,53.89
17197880503,17031031300,56.76
17197883605,17031031300,61.09
17197880114,17031031300,48.87
17197880203,17031031300,51.64
17197881006,17031031300,50.25
17197881005,17031031300,49.88
17197881002,17031031300,51.43
17197881001,17031031300,52.39
17197883505,17031031300,55.03
17197880309,17031031300,62.92
17197880307,17031031300,65.06
17197880305,17031031300,62.33
17197883808,17031031300,56.18
17197883811,17031031300,58.18
17197880113,17031031300,49.53
17197880111,17031031300,49.84
17197880107,17031031300,50.42
17197880106,17031031300,50.95
17197880202,17031031300,49.75
17197880112,17031031300,49.44
17197880109,17031031300,48.99
17197883809,17031031300,60.2
17197883606,17031031300,63.04
17197883511,17031031300,53.1
17197880105,17031031300,53.14
17197883804,17031031300,59.58
17197883803,17031031300,59.83
17043846314,17031031300,51.51
17043845808,17031031300,46.21
17043846310,17031031300,48.24
17043846308,17031031300,47.33
17043846523,17031031300,58.98
17043846521,17031031300,61.78
17043846517,17031031300,64.13
17043846511,17031031300,66.79
17043846509,17031031300,61.98
17043846519,17031031300,59.65
17043846507,17031031300,64.41
17043846504,17031031300,57.71
17043846405,17031031300,57.83
17043846404,17031031300,54.79
17043846206,17031031300,55.26
17043846408,17031031300,61.65
17043841606,17031031300,55.55
17043846201,17031031300,55.93
17043846305,17031031300,48.96
17043846304,17031031300,52.56
17043846202,17031031300,55.46
17043846207,17031031300,58.38
