origin,destination,minutes
17105960200,17031340600,102.67
17099963700,17031340600,104.74
17091012600,17031340600,88.62
17091010300,17031340600,92.63
17075950200,17031340600,82.51
17063000900,17031340600,88.58
17063000600,17031340600,94.95
17075950100,17031340600,106.3
17197884004,17031340600,75.71
17091012500,17031340600,70.17
17091010400,17031340600,78.36
17063000800,17031340600,78.42
17063000500,17031340600,80.72
17197883304,17031340600,77.01
17197884003,17031340600,73.55
17197883401,17031340600,74.97
17197884005,17031340600,85.27
17197980000,17031340600,82.13
17197884006,17031340600,79.45
17197883402,17031340600,72.21
17099962400,17031340600,98.58
17099962300,17031340600,96.61
17091012300,17031340600,66.81
17091012200,17031340600,70.97
17091012100,17031340600,69.08
17091011500,17031340600,66.26
17091011600,17031340600,66.01
17091011900,17031340600,64.78
17091011700,17031340600,67.59
17091012000,17031340600,63.59
17091011800,17031340600,66.32
17091010500,17031340600,67.56
17091011400,17031340600,65.46
17091011300,17031340600,70.47
17091011200,17031340600,81.26
17091010800,17031340600,77.82
17091010701,17031340600,66.22
17091010601,17031340600,63.59
17091010201,17031340600,58.3
17091010702,17031340600,63.28
17091010602,17031340600,62.03
17091010202,17031340600,54.79
17091011100,17031340600,83.44
17091011000,17031340600,93.93
17091010900,17031340600,73.14
17091010100,17031340600,69.1
17091012400,17031340600,68.34
17063000103,17031340600,67.24
17063000300,17031340600,74.26
17063000400,17031340600,75.59
17063000700,17031340600,87.24
17063000200,17031340600,74.91
17197883303,17031340600,67.91
17197883307,17031340600,63.3
17197883903,17031340600,53.61
17197883904,17031340600,51.13
17197883305,17031340600,59.0
17197883306,17031340600,63.82
17197883509,17031340600,60.32
17093890700,17031340600,67.16
17063000102,17031340600,64.82
17197880419,17031340600,56.88
17197880420,17031340600,58.55
17197883213,17031340600,55.23
17197883215,17031340600,58.72
17197883214,17031340600,56.21
17197883210,17031340600,55.21
17197883211,17031340600,57.0
17197882802,17031340600,57.1
17197880421,17031340600,50.48
17197883206,17031340600,55.4
17197883216,17031340600,55.47
17197883100,17031340600,54.56
17197882900,17031340600,54.84
17197883212,17031340600,59.17
17197880418,17031340600,55.76
17099961701,17031340600,101.5
17099961702,17031340600,105.83
17037002100,17031340600,91.68
17037002000,17031340600,92.95
17037001900,17031340600,99.57
17037001800,17031340600,96.59
17037001700,17031340600,81.91
17093890102,17031340600,67.53
17093890500,17031340600,83.01
17093890600,17031340600,71.69
17093890400,17031340600,73.62
17037001400,17031340600,85.33
17037000300,17031340600,98.51
17089852403,17031340600,77.82
17197882601,17031340600,55.05
17197882602,17031340600,53.96
17197882702,17031340600,55.42
17197881601,17031340600,55.66
17197883516,17031340600,45.97
17197881116,17031340600,47.21
17197881112,17031340600,52.2
17197881302,17031340600,50.62
17197883208,17031340600,53.9
17197881604,17031340600,54.02
17197880903,17031340600,53.71
17197881402,17031340600,53.4
17197881108,17031340600,48.75
17197880901,17031340600,52.11
17197884103,17031340600,50.21
17197883209,17031340600,54.48
17197880414,17031340600,53.06
17197880410,17031340600,48.75
17197880415,17031340600,52.31
17197880417,17031340600,50.24
17197880411,17031340600,45.12
17197980100,17031340600,51.87
17197880702,17031340600,48.98
17197881115,17031340600,50.72
17197881113,17031340600,52.48
17197881111,17031340600,48.49
17197881107,17031340600,49.47
17197881301,17031340600,51.24
17197882701,17031340600,56.13
17197882801,17031340600,55.74
17197881603,17031340600,54.66
17197881401,17031340600,52.35
17197880905,17031340600,51.6
17197883902,17031340600,50.98
17197880404,17031340600,49.74
17197881105,17031340600,50.54
17197883602,17031340600,42.08
17197880412,17031340600,53.76
17197882500,17031340600,52.72
17197882100,17031340600,52.39
17197882000,17031340600,52.27
17197881900,17031340600,53.8
17197881800,17031340600,54.46
17197881700,17031340600,55.23
17197881500,17031340600,54.12
17197883000,17031340600,52.1
17197882400,17031340600,53.24
17197882300,17031340600,50.66
17197882200,17031340600,50.6
17197881200,17031340600,51.19
17197883504,17031340600,42.89
17197881109,17031340600,53.11
17197883507,17031340600,45.49
17197883510,17031340600,58.44
17197880416,17031340600,54.38
17197884101,17031340600,47.66
17197880313,17031340600,60.37
17197880314,17031340600,55.98
17197880308,17031340600,48.14
17197880408,17031340600,46.02
17197880507,17031340600,47.71
17197880310,17031340600,53.9
17197880312,17031340600,56.03
17037001600,17031340600,90.23
17037001500,17031340600,87.24
17093890101,17031340600,61.0
17093890302,17031340600,65.52
17093890301,17031340600,69.81
17093890201,17031340600,62.64
17093890202,17031340600,64.47
17089854700,17031340600,61.65
17089854503,17031340600,64.83
17089854504,17031340600,67.96
17089853005,17031340600,62.24
17089854501,17031340600,73.9
17089854200,17031340600,64.21
17089853900,17031340600,63.94
17089854400,17031340600,58.99
17089854100,17031340600,63.77
17089854002,17031340600,63.31
17089854001,17031340600,65.84
17037001001,17031340600,90.63
17037002200,17031340600,88.42
17037001002,17031340600,90.0
17037001300,17031340600,85.91
17197883519,17031340600,40.57
17197883514,17031340600,40.14
17197883522,17031340600,40.29
17197883515,17031340600,44.67
17197881011,17031340600,39.71
17197881012,17031340600,40.19
17197881007,17031340600,45.54
17197881010,17031340600,47.1
17197880601,17031340600,45.16
17197880204,17031340600,42.6
17197881009,17031340600,47.94
17197880602,17031340600,45.16
17197880701,17031340600,48.1
17197883521,17031340600,42.53
17197883517,17031340600,43.65
17197883513,17031340600,39.89
17197880117,17031340600,37.2
17197880303,17031340600,52.15
17197880121,17031340600,43.72
17197880116,17031340600,38.41
17197880118,17031340600,46.68
17197880115,17031340600,39.28
17197880120,17031340600,43.45
17197880304,17031340600,51.35
17197880505,17031340600,43.68
17197880119,17031340600,46.64
17197880306,17031340600,47.07
17197883603,17031340600,42.98
17197880502,17031340600,43.13
17197880503,17031340600,46.0
17197883605,17031340600,45.87
17197880114,17031340600,38.1
17197880203,17031340600,40.88
17197881006,17031340600,39.48
17197881005,17031340600,39.12
17197881002,17031340600,40.66
17197881001,17031340600,41.63
17197883505,17031340600,39.82
17197880309,17031340600,52.15
17197880307,17031340600,54.3
17197880305,17031340600,51.56
17197883808,17031340600,43.04
17197883811,17031340600,45.04
17197880113,17031340600,38.77
17197880111,17031340600,39.07
17197880107,17031340600,39.65
17197880106,17031340600,40.18
17197880202,17031340600,38.98
17197880112,17031340600,38.67
17197880109,17031340600,38.23
17197883809,17031340600,47.06
17197883606,17031340600,47.82
17197883511,17031340600,37.89
17197880105,17031340600,42.37
17197883804,17031340600,46.3
17197883803,17031340600,45.31
17043846314,17031340600,40.75
17043845808,17031340600,35.45
17043846310,17031340600,37.48
17043846308,17031340600,36.57
17043846523,17031340600,48.21
17043846521,17031340600,51.34
17043846517,17031340600,56.3
17043846511,17031340600,56.02
17043846509,17031340600,53.92
17043846519,17031340600,51.59
17043846507,17031340600,56.74
17043846504,17031340600,50.02
17043846405,17031340600,50.16
17043846404,17031340600,47.12
17043846206,17031340600,44.49
17043846408,17031340600,53.99
