origin,destination,minutes
36047041700,36081014000,96.49
36047042100,36081014000,99.86
36047042300,36081014000,102.76
36047042500,36081014000,107.62
36047098400,36081014000,124.64
36047036501,36081014000,99.61
36047101600,36081014000,129.72
36047101800,36081014000,132.99
36047037900,36081014000,106.47
36047038300,36081014000,111.09
36047113200,36081014000,108.27
36047030100,36081014000,101.06
36047090600,36081014000,102.65
36047091000,36081014000,106.11
36047036502,36081014000,94.03
36047037700,36081014000,105.35
36047110400,36081014000,102.51
36047038500,36081014000,110.17
36047113000,36081014000,105.41
36047105804,36081014000,119.21
36047090800,36081014000,100.26
36047036900,36081014000,95.99
36047037100,36081014000,101.6
36047038700,36081014000,109.42
36047112800,36081014000,101.79
36047113400,36081014000,100.69
36047036700,36081014000,91.92
36047037300,36081014000,99.91
36047037500,36081014000,104.64
36047114400,36081014000,89.38
36047112600,36081014000,99.79
36047115600,36081014000,96.72
36047107800,36081014000,102.95
36047110600,36081014000,104.24
36047112200,36081014000,95.84
36047112400,36081014000,95.08
36047039300,36081014000,106.53
36047039500,36081014000,103.81
36047039700,36081014000,101.53
36047039900,36081014000,99.16
36047040100,36081014000,96.92
36047040300,36081014000,94.97
36047114201,36081014000,79.56
36047115800,36081014000,93.55
36047119800,36081014000,82.73
36047040500,36081014000,91.67
36047041900,36081014000,98.1
36047105801,36081014000,114.31
36047036100,36081014000,109.9
36047109800,36081014000,117.97
36047036300,36081014000,106.14
36047029900,36081014000,112.14
36047089800,36081014000,116.82
36047090200,36081014000,109.38
36047091600,36081014000,118.88
36047092200,36081014000,120.69
36047098200,36081014000,120.13
36047092400,36081014000,109.63
36047038100,36081014000,112.65
36047030300,36081014000,105.09
36047091200,36081014000,110.05
36047091800,36081014000,113.8
36047092000,36081014000,115.4
36047070203,36081014000,148.19
36047044900,36081014000,120.8
36047040700,36081014000,91.16
36047040900,36081014000,85.01
36047041100,36081014000,88.84
36047041300,36081014000,92.16
36047041500,36081014000,94.12
36047042700,36081014000,103.69
36047042900,36081014000,99.23
36047043100,36081014000,95.77
36047043300,36081014000,91.36
36047043500,36081014000,89.77
36047043700,36081014000,87.94
36047043900,36081014000,85.81
36047044100,36081014000,89.66
36047044300,36081014000,93.71
36047044500,36081014000,97.49
36047044700,36081014000,100.98
36047045300,36081014000,107.78
36081053500,36081014000,92.21
36081053900,36081014000,95.27
36081054500,36081014000,89.37
36081054900,36081014000,82.52
36081055300,36081014000,82.05
36047114202,36081014000,74.58
36047114600,36081014000,77.63
36047115200,36081014000,86.76
36047116000,36081014000,90.4
36081054700,36081014000,85.73
36081055500,36081014000,78.79
36081055900,36081014000,79.39
36081056100,36081014000,61.81
36081055100,36081014000,79.1
36081055700,36081014000,74.47
36081056500,36081014000,74.24
36081059100,36081014000,88.92
36081021900,36081014000,101.76
36047107000,36081014000,98.86
36047111000,36081014000,97.34
36047115000,36081014000,82.34
36047116200,36081014000,86.95
36047112000,36081014000,88.35
36047117000,36081014000,76.11
36047117201,36081014000,73.26
36081020500,36081014000,118.11
36081058300,36081014000,72.01
36081058500,36081014000,75.93
36081058700,36081014000,79.11
36081058900,36081014000,83.66
36081059300,36081014000,83.68
36081059500,36081014000,86.47
36081053100,36081014000,93.98
36081022900,36081014000,101.69
36047117202,36081014000,68.21
36047118000,36081014000,63.11
36081052500,36081014000,88.38
36081056700,36081014000,68.84
36081057700,36081014000,65.44
36081057900,36081014000,65.5
36081058100,36081014000,70.87
36081059900,36081014000,84.04
36081060100,36081014000,82.77
36081060300,36081014000,77.38
36081061301,36081014000,80.03
36081107202,36081014000,142.6
36047111600,36081014000,89.09
36047116400,36081014000,83.93
36047111800,36081014000,83.39
36047116600,36081014000,77.92
36047119400,36081014000,77.44
36047116800,36081014000,71.52
36047119200,36081014000,71.72
36047117400,36081014000,65.82
36047119600,36081014000,71.2
36047121000,36081014000,79.22
36047122000,36081014000,87.59
36047119000,36081014000,63.5
36047117601,36081014000,62.43
36047117800,36081014000,62.32
36047120800,36081014000,72.3
36047121400,36081014000,78.61
36047117602,36081014000,59.01
36047118201,36081014000,55.16
36047118202,36081014000,51.14
36047118400,36081014000,55.27
36047118600,36081014000,58.14
36047118800,36081014000,60.52
36047120000,36081014000,68.48
36047120200,36081014000,63.17
36081061302,36081014000,63.04
36081051100,36081014000,88.15
36081051700,36081014000,87.83
36081052100,36081014000,86.0
36081060701,36081014000,75.67
36081061900,36081014000,56.01
36081062300,36081014000,53.01
36081062500,36081014000,57.82
36081062700,36081014000,61.56
36081048300,36081014000,91.92
36081048900,36081014000,86.94
36081049301,36081014000,89.3
36081049302,36081014000,83.25
36081049500,36081014000,78.04
36081049700,36081014000,85.16
36081051300,36081014000,91.81
36081024700,36081014000,98.6
36081024900,36081014000,103.61
36081025500,36081014000,111.98
36081025700,36081014000,110.98
36081025900,36081014000,108.19
36081026100,36081014000,104.96
36081026300,36081014000,100.21
36081066100,36081014000,64.87
36081066300,36081014000,60.86
36081066900,36081014000,72.82
36081063301,36081014000,48.55
36081000200,36081014000,43.04
36081000600,36081014000,48.98
36081000400,36081014000,47.02
36081003400,36081014000,49.36
36081003600,36081014000,48.29
36081004200,36081014000,52.78
36081004401,36081014000,58.94
36081064102,36081014000,29.14
36081063302,36081014000,46.71
36081062900,36081014000,57.69
36081023500,36081014000,118.59
36081065702,36081014000,60.52
36081065900,36081014000,60.95
36081066501,36081014000,71.3
36081066701,36081014000,75.86
36081069400,36081014000,118.84
36081071600,36081014000,96.08
36081088400,36081014000,74.98
36081089200,36081014000,83.8
36081032000,36081014000,98.41
36081066400,36081014000,132.66
36081006202,36081014000,74.22
36081024300,36081014000,96.7
36081025301,36081014000,116.75
36081025302,36081014000,113.39
36081051500,36081014000,94.7
36081024500,36081014000,104.51
36081025100,36081014000,111.3
36081048000,36081014000,62.3
36081048200,36081014000,68.24
36081026600,36081014000,60.66
36081027800,36081014000,61.13
36081028000,36081014000,65.96
36081028400,36081014000,71.88
36081050000,36081014000,69.91
36081028800,36081014000,63.08
36081040400,36081014000,64.09
36081043200,36081014000,67.06
36081043400,36081014000,60.03
36081018401,36081014000,62.1
36081129103,36081014000,98.49
36081048400,36081014000,78.52
36081049200,36081014000,80.72
36081050201,36081014000,70.13
36081040200,36081014000,71.18
36081129102,36081014000,100.16
36081136700,36081014000,108.39
36081129104,36081014000,108.57
36081050400,36081014000,71.6
36081050202,36081014000,76.09
36081055200,36081014000,90.8
36081137700,36081014000,117.36
36059404800,36081014000,140.13
36081068000,36081014000,111.07
36081068200,36081014000,107.59
36081069000,36081014000,109.6
36081062200,36081014000,115.76
36081078800,36081014000,69.09
36081058200,36081014000,100.48
36081028200,36081014000,72.61
36081049600,36081014000,85.08
36081050600,36081014000,76.62
36081050800,36081014000,80.96
36081051000,36081014000,82.33
36081051200,36081014000,87.37
36081032800,36081014000,99.62
36081033000,36081014000,94.53
36081033401,36081014000,83.53
36081033402,36081014000,81.74
36081051600,36081014000,92.39
36081051800,36081014000,87.0
36081052000,36081014000,84.11
36081052200,36081014000,82.05
36081052400,36081014000,75.31
36081052600,36081014000,80.43
36081052800,36081014000,84.63
36081053000,36081014000,90.72
36081053200,36081014000,92.91
36081053401,36081014000,98.31
36081053601,36081014000,91.45
36081053800,36081014000,95.91
36081054000,36081014000,94.89
36081054200,36081014000,94.89
36081035200,36081014000,89.98
36081035800,36081014000,100.65
36081036600,36081014000,83.71
36081036800,36081014000,79.99
36081037600,36081014000,92.31
36081038400,36081014000,96.19
36081039400,36081014000,86.69
36081039800,36081014000,78.88
36081054800,36081014000,89.37
36081055400,36081014000,102.98
36081055600,36081014000,97.35
36081055800,36081014000,99.57
36081056000,36081014000,106.58
36081056200,36081014000,110.73
36081056400,36081014000,108.9
36081056600,36081014000,102.0
36081056800,36081014000,104.41
36081040000,36081014000,76.36
36081042600,36081014000,80.94
36081058000,36081014000,108.51
36081059000,36081014000,103.54
36081059200,36081014000,110.07
36081059400,36081014000,110.59
36081059600,36081014000,107.89
36081059800,36081014000,104.47
36081010200,36081014000,38.47
36081010400,36081014000,32.5
36081010600,36081014000,28.56
36081015000,36081014000,22.21
36081015200,36081014000,27.63
36081015400,36081014000,22.98
36081015600,36081014000,25.31
36081016400,36081014000,34.31
36081016600,36081014000,34.15
36081021200,36081014000,19.85
36081021400,36081014000,20.07
36081022001,36081014000,21.4
36081022002,36081014000,26.75
36081023200,36081014000,28.69
36081015801,36081014000,33.36
36081020800,36081014000,28.28
36081023000,36081014000,32.18
36081023800,36081014000,23.4
36081024000,36081014000,26.27
36081125700,36081014000,46.47
36081126500,36081014000,45.27
36081126700,36081014000,50.87
36081124100,36081014000,52.55
36081044800,36081014000,34.19
36081045000,36081014000,37.03
36081045200,36081014000,40.72
36081023600,36081014000,27.02
36081124700,36081014000,58.95
36081084000,36081014000,45.22
36081084602,36081014000,65.87
36081083800,36081014000,50.33
36081084601,36081014000,53.73
36081016800,36081014000,38.03
36081017000,36081014000,37.56
36081017200,36081014000,39.79
36081017400,36081014000,42.31
36081017600,36081014000,44.84
36081017800,36081014000,47.74
36081020200,36081014000,34.02
36081020400,36081014000,33.66
36081020600,36081014000,28.89
36081019400,36081014000,41.89
36081025400,36081014000,41.64
36081079000,36081014000,62.08
