origin,destination,minutes
17031831400,17031070700,166.3
17031250400,17031070700,126.74
17031191301,17031070700,119.48
17031190601,17031070700,114.74
17031191302,17031070700,109.81
17031190401,17031070700,116.47
17031190602,17031070700,106.69
17031250600,17031070700,128.49
17031250700,17031070700,118.38
17031251200,17031070700,126.08
17031251300,17031070700,135.88
17031251500,17031070700,135.5
17031251900,17031070700,146.12
17031190402,17031070700,107.52
17031170200,17031070700,123.44
17031171100,17031070700,118.6
17031290900,17031070700,140.93
17031252201,17031070700,144.32
17031252202,17031070700,137.63
17031843000,17031070700,126.23
17031250300,17031070700,111.03
17031250800,17031070700,110.23
17031251000,17031070700,112.66
17031251100,17031070700,117.6
17031251600,17031070700,126.76
17031251700,17031070700,120.02
17031251800,17031070700,135.03
17031260400,17031070700,123.26
17031260500,17031070700,130.34
17031261000,17031070700,128.74
17031838700,17031070700,132.14
17031841500,17031070700,122.47
17031837300,17031070700,109.11
17031836900,17031070700,95.57
17031831300,17031070700,102.17
17031200401,17031070700,76.92
17031200402,17031070700,71.09
17031190701,17031070700,95.36
17031190702,17031070700,98.57
17031842100,17031070700,97.4
17031836600,17031070700,74.79
17031836800,17031070700,94.83
17031836700,17031070700,81.13
17031831200,17031070700,76.96
17031120300,17031070700,124.95
17031160502,17031070700,62.54
17031140601,17031070700,79.81
17031140602,17031070700,78.18
17031140301,17031070700,84.61
17031160400,17031070700,68.7
17031160800,17031070700,54.92
17031140302,17031070700,89.24
17031831800,17031070700,91.65
17031808002,17031070700,121.33
17031130100,17031070700,112.16
17031160501,17031070700,66.63
17031140701,17031070700,77.03
17031140702,17031070700,73.04
17031130300,17031070700,101.71
17031140200,17031070700,82.87
17031841600,17031070700,123.74
17031151100,17031070700,98.39
17031151200,17031070700,108.84
17031230400,17031070700,72.03
17031230500,17031070700,81.09
17031230600,17031070700,89.24
17031230700,17031070700,78.95
17031230800,17031070700,71.88
17031231100,17031070700,81.16
17031231200,17031070700,87.05
17031190200,17031070700,87.88
17031190300,17031070700,97.37
17031190800,17031070700,87.43
17031190900,17031070700,80.05
17031191000,17031070700,83.51
17031191100,17031070700,91.26
17031191200,17031070700,98.03
17031200200,17031070700,71.72
17031200300,17031070700,70.13
17031250200,17031070700,101.6
17031231500,17031070700,93.04
17031260100,17031070700,107.36
17031260200,17031070700,115.68
17031260300,17031070700,119.2
17031260600,17031070700,124.78
17031260700,17031070700,120.15
17031260800,17031070700,115.19
17031260900,17031070700,122.87
17031270500,17031070700,117.52
17031271300,17031070700,104.04
17031271400,17031070700,107.57
17031271500,17031070700,115.86
17031292200,17031070700,132.23
17031291200,17031070700,127.26
17031220901,17031070700,61.86
17031220902,17031070700,59.09
17031151001,17031070700,93.41
17031151002,17031070700,85.21
17031150600,17031070700,113.57
17031222900,17031070700,64.55
17031230900,17031070700,67.45
17031190100,17031070700,81.97
17031200100,17031070700,73.38
17031210502,17031070700,55.87
17031150402,17031070700,116.8
17031150401,17031070700,122.49
17031220702,17031070700,55.78
17031220701,17031070700,57.89
17031831700,17031070700,86.1
17031210501,17031070700,57.08
17031150200,17031070700,99.87
17031150300,17031070700,109.04
17031150700,17031070700,103.49
17031150800,17031070700,93.9
17031161100,17031070700,80.99
17031161200,17031070700,76.11
17031161300,17031070700,68.63
17031222700,17031070700,56.57
17031222800,17031070700,61.6
17031230200,17031070700,60.66
17031230300,17031070700,65.83
17031210400,17031070700,66.09
17031221000,17031070700,54.72
17031220601,17031070700,49.59
17031220602,17031070700,46.46
17031210602,17031070700,47.77
17031110501,17031070700,117.76
17031110502,17031070700,116.54
17031831100,17031070700,60.62
17031210601,17031070700,49.54
17031160100,17031070700,91.11
17031160200,17031070700,83.54
17031160300,17031070700,75.36
17031221100,17031070700,49.91
17031160900,17031070700,63.43
17031161000,17031070700,73.58
17031120400,17031070700,104.62
17031110100,17031070700,131.09
17031140500,17031070700,83.8
17031120200,17031070700,142.97
17031130200,17031070700,106.63
17031140400,17031070700,94.18
17031843200,17031070700,112.24
17031990000,17031070700,100.28
17031840700,17031070700,119.97
17031040700,17031070700,62.11
17031040800,17031070700,57.26
17031040900,17031070700,51.53
17031040201,17031070700,67.69
17031040401,17031070700,63.97
17031040300,17031070700,79.92
17031140100,17031070700,78.29
17031040402,17031070700,61.67
17031031501,17031070700,69.32
17031031100,17031070700,68.48
17031031200,17031070700,73.59
17031031300,17031070700,76.91
17031031000,17031070700,61.29
17031040202,17031070700,76.12
17031030900,17031070700,72.19
17031040100,17031070700,70.06
17031030601,17031070700,95.83
17031030604,17031070700,92.18
17031030706,17031070700,85.16
17031020801,17031070700,84.93
17031030702,17031070700,85.76
17031030603,17031070700,90.3
17031030701,17031070700,86.98
17031030703,17031070700,81.65
17031030400,17031070700,81.47
17031030500,17031070700,85.41
17031030800,17031070700,76.11
17031020702,17031070700,100.12
17031020802,17031070700,95.51
17031020301,17031070700,117.82
17031020601,17031070700,107.75
17031020602,17031070700,103.38
17031020902,17031070700,91.49
17031030103,17031070700,104.05
17031030102,17031070700,103.03
17031010502,17031070700,112.08
17031010503,17031070700,105.25
17031020901,17031070700,97.44
17031020701,17031070700,91.17
17031030104,17031070700,106.7
17031030101,17031070700,99.76
17031830600,17031070700,101.9
17031010400,17031070700,114.06
17031010600,17031070700,108.68
17031020500,17031070700,103.16
17031841100,17031070700,98.97
17031841200,17031070700,112.61
17031843100,17031070700,119.03
17031310800,17031070700,103.66
17031310900,17031070700,108.07
17031291600,17031070700,113.23
17031842900,17031070700,94.72
17031843300,17031070700,107.11
